,Fecha,temp_max,temp_min
1,1940-01-02,22.5,17.7
2,1940-01-03,25.4,16.7
3,1940-01-04,28.8,16.9
4,1940-01-05,22.4,19.6
5,1940-01-06,29.5,20.0
6,1940-01-07,19.9,18.3
7,1940-01-08,21.2,17.3
8,1940-01-09,24.7,15.4
9,1940-01-10,26.2,16.8
10,1940-01-11,32.3,15.5
11,1940-01-12,26.4,20.0
12,1940-01-13,30.0,20.5
13,1940-01-14,28.4,19.5
14,1940-01-15,37.8,19.0
15,1940-01-16,26.2,20.3
16,1940-01-17,34.4,18.3
17,1940-01-18,25.5,21.1
18,1940-01-19,32.0,21.9
19,1940-01-20,22.9,19.9
20,1940-01-21,34.4,17.8
21,1940-01-22,30.9,18.9
22,1940-01-23,29.6,22.1
23,1940-01-24,30.7,21.1
24,1940-01-25,38.1,22.2
25,1940-01-26,39.2,22.3
26,1940-01-27,27.7,20.0
27,1940-01-28,36.3,19.9
28,1940-01-29,31.8,21.1
29,1940-01-30,25.1,21.1
30,1940-01-31,21.0,18.8
31,1940-02-01,23.4,18.3
32,1940-02-02,28.5,17.6
33,1940-02-03,23.7,19.6
34,1940-02-04,32.9,18.8
35,1940-02-05,27.7,18.5
36,1940-02-06,25.7,19.8
37,1940-02-07,23.3,19.3
38,1940-02-08,27.4,19.1
39,1940-02-09,23.7,18.7
40,1940-02-10,22.9,18.7
41,1940-02-11,30.6,18.5
42,1940-02-12,25.6,20.9
43,1940-02-13,25.7,19.7
44,1940-02-14,26.5,19.7
45,1940-02-15,31.4,18.7
46,1940-02-16,33.7,19.2
47,1940-02-17,30.0,21.1
48,1940-02-18,24.3,20.1
49,1940-02-19,34.7,20.1
50,1940-02-20,30.9,19.0
51,1940-02-21,22.2,19.7
52,1940-02-22,27.3,20.9
53,1940-02-23,27.7,20.5
54,1940-02-24,27.8,18.8
55,1940-02-25,29.6,19.2
56,1940-02-26,25.7,20.0
57,1940-02-27,36.8,16.2
58,1940-02-28,22.2,19.5
59,1940-02-29,31.2,20.4
60,1940-03-01,27.7,20.0
61,1940-03-02,29.5,18.3
62,1940-03-03,23.4,19.8
63,1940-03-04,23.9,18.6
64,1940-03-05,25.4,18.9
65,1940-03-06,25.1,18.2
66,1940-03-07,23.5,17.8
67,1940-03-08,25.9,15.6
68,1940-03-09,25.4,12.7
69,1940-03-10,20.7,17.0
70,1940-03-11,21.9,16.7
71,1940-03-12,23.7,17.2
72,1940-03-13,24.9,17.5
73,1940-03-14,29.4,18.5
74,1940-03-15,23.8,17.3
75,1940-03-16,25.0,17.4
76,1940-03-17,22.5,18.2
77,1940-03-18,23.4,17.1
78,1940-03-19,27.7,16.3
79,1940-03-20,33.5,16.7
80,1940-03-21,21.8,14.6
81,1940-03-22,21.5,14.6
82,1940-03-23,24.0,10.9
83,1940-03-24,26.4,12.3
84,1940-03-25,26.8,14.8
85,1940-03-26,26.0,15.0
86,1940-03-27,33.5,15.4
87,1940-03-28,29.5,16.9
88,1940-03-29,24.3,14.4
89,1940-03-30,32.0,15.3
90,1940-03-31,32.6,16.4
91,1940-04-01,27.3,18.9
92,1940-04-02,26.8,18.6
93,1940-04-03,23.9,18.1
94,1940-04-04,28.2,15.6
95,1940-04-05,23.1,16.5
96,1940-04-06,30.6,17.7
97,1940-04-07,35.3,19.4
98,1940-04-08,34.3,18.5
99,1940-04-09,27.2,19.1
100,1940-04-10,25.8,19.5
101,1940-04-11,33.7,17.8
102,1940-04-12,36.9,19.5
103,1940-04-13,19.4,13.7
104,1940-04-14,19.3,12.4
105,1940-04-15,22.9,9.7
106,1940-04-16,26.2,10.1
107,1940-04-17,20.9,15.9
108,1940-04-18,19.2,14.0
109,1940-04-19,19.7,12.9
110,1940-04-20,20.4,12.8
111,1940-04-21,26.2,10.8
112,1940-04-22,25.6,11.9
113,1940-04-23,25.8,12.8
114,1940-04-24,25.1,12.2
115,1940-04-25,30.2,12.3
116,1940-04-26,22.5,13.9
117,1940-04-27,19.4,15.7
118,1940-04-28,20.4,15.1
119,1940-04-29,19.3,15.1
120,1940-04-30,21.6,14.8
121,1940-05-01,18.6,14.5
122,1940-05-02,21.1,15.0
123,1940-05-03,19.3,14.6
124,1940-05-04,19.8,12.7
125,1940-05-05,18.6,14.8
126,1940-05-06,19.4,14.4
127,1940-05-07,18.1,13.4
128,1940-05-08,18.9,12.4
129,1940-05-09,18.3,14.1
130,1940-05-10,19.7,13.1
131,1940-05-11,20.5,11.9
132,1940-05-12,19.7,15.1
133,1940-05-13,20.3,14.5
134,1940-05-14,18.2,15.9
135,1940-05-15,17.2,12.7
136,1940-05-16,20.7,10.2
137,1940-05-17,23.8,9.2
138,1940-05-18,21.1,11.2
139,1940-05-19,17.0,10.9
140,1940-05-20,17.2,12.8
141,1940-05-21,15.9,13.0
142,1940-05-22,16.9,11.4
143,1940-05-23,11.0,8.1
144,1940-05-24,15.8,8.2
145,1940-05-25,17.9,3.2
146,1940-05-26,17.6,8.4
147,1940-05-27,15.9,10.0
148,1940-05-28,15.7,8.8
149,1940-05-29,19.6,6.4
150,1940-05-30,22.5,9.6
151,1940-05-31,17.8,8.4
152,1940-06-01,17.9,8.7
153,1940-06-02,20.0,6.0
154,1940-06-03,16.6,12.1
155,1940-06-04,16.0,11.0
156,1940-06-05,17.8,8.4
157,1940-06-06,19.3,7.1
158,1940-06-07,21.5,7.0
159,1940-06-08,14.6,10.0
160,1940-06-09,15.6,5.5
161,1940-06-10,14.8,6.8
162,1940-06-11,14.5,3.0
163,1940-06-12,14.1,6.8
164,1940-06-13,14.3,6.1
165,1940-06-14,17.1,3.0
166,1940-06-15,21.6,4.4
167,1940-06-16,22.9,11.1
168,1940-06-17,16.6,8.6
169,1940-06-18,15.8,9.4
170,1940-06-19,15.9,10.0
171,1940-06-20,18.3,8.0
172,1940-06-21,18.1,6.5
173,1940-06-22,14.3,6.9
174,1940-06-23,14.4,6.0
175,1940-06-24,16.0,2.5
176,1940-06-25,14.5,7.6
177,1940-06-26,15.8,7.2
178,1940-06-27,15.7,9.3
179,1940-06-28,16.1,11.3
180,1940-06-29,18.3,9.4
181,1940-06-30,16.3,10.2
182,1940-07-01,19.1,5.9
183,1940-07-02,18.0,6.7
184,1940-07-03,18.1,9.8
185,1940-07-04,15.4,6.2
186,1940-07-05,17.1,4.9
187,1940-07-06,14.6,11.7
188,1940-07-07,13.9,10.5
189,1940-07-08,16.2,10.5
190,1940-07-09,19.0,5.0
191,1940-07-10,21.9,8.7
192,1940-07-11,18.0,8.8
193,1940-07-12,14.7,3.9
194,1940-07-13,18.1,4.0
195,1940-07-14,15.6,7.0
196,1940-07-15,16.5,7.3
197,1940-07-16,16.7,8.8
198,1940-07-17,17.1,4.4
199,1940-07-18,16.7,6.8
200,1940-07-19,16.8,8.0
201,1940-07-20,18.4,5.1
202,1940-07-21,14.7,9.2
203,1940-07-22,14.9,5.4
204,1940-07-23,17.5,3.8
205,1940-07-24,22.1,11.1
206,1940-07-25,17.9,9.5
207,1940-07-26,16.9,5.0
208,1940-07-27,14.6,8.4
209,1940-07-28,18.5,8.0
210,1940-07-29,16.3,11.3
211,1940-07-30,18.3,5.1
212,1940-07-31,18.2,4.7
213,1940-08-01,15.2,6.3
214,1940-08-02,16.2,4.7
215,1940-08-03,18.6,4.4
216,1940-08-04,14.5,8.3
217,1940-08-05,16.7,3.4
218,1940-08-06,16.8,6.2
219,1940-08-07,16.1,7.1
220,1940-08-08,12.9,4.5
221,1940-08-09,13.7,2.6
222,1940-08-10,16.1,6.2
223,1940-08-11,19.5,2.7
224,1940-08-12,18.2,3.5
225,1940-08-13,20.6,6.4
226,1940-08-14,17.0,8.8
227,1940-08-15,20.0,8.5
228,1940-08-16,14.7,7.8
229,1940-08-17,13.0,5.1
230,1940-08-18,13.4,6.8
231,1940-08-19,13.9,6.1
232,1940-08-20,13.9,4.7
233,1940-08-21,14.4,7.4
234,1940-08-22,17.4,3.9
235,1940-08-23,18.5,4.2
236,1940-08-24,21.9,5.1
237,1940-08-25,24.2,6.0
238,1940-08-26,28.4,12.1
239,1940-08-27,22.7,9.0
240,1940-08-28,17.7,9.6
241,1940-08-29,14.9,9.2
242,1940-08-30,15.9,7.9
243,1940-08-31,19.7,5.8
244,1940-09-01,17.7,10.7
245,1940-09-02,18.7,7.2
246,1940-09-03,16.5,8.3
247,1940-09-04,16.0,11.3
248,1940-09-05,18.7,9.7
249,1940-09-06,22.7,8.2
250,1940-09-07,23.2,10.2
251,1940-09-08,28.5,10.3
252,1940-09-09,22.7,12.6
253,1940-09-10,17.1,10.1
254,1940-09-11,22.1,7.3
255,1940-09-12,26.8,12.3
256,1940-09-13,28.5,16.1
257,1940-09-14,20.4,10.5
258,1940-09-15,19.0,10.3
259,1940-09-16,12.5,11.2
260,1940-09-17,19.0,10.5
261,1940-09-18,22.7,7.4
262,1940-09-19,24.6,12.0
263,1940-09-20,23.0,13.9
264,1940-09-21,17.6,15.0
265,1940-09-22,19.8,12.8
266,1940-09-23,19.8,11.8
267,1940-09-24,20.2,8.5
268,1940-09-25,23.1,9.5
269,1940-09-26,23.3,10.1
270,1940-09-27,17.7,9.0
271,1940-09-28,20.5,7.2
272,1940-09-29,14.8,10.0
273,1940-09-30,16.5,10.8
274,1940-10-01,18.1,10.0
275,1940-10-02,17.9,11.7
276,1940-10-03,17.7,11.2
277,1940-10-04,19.8,12.2
278,1940-10-05,22.5,9.2
279,1940-10-06,28.8,10.5
280,1940-10-07,27.4,13.6
281,1940-10-08,26.3,14.8
282,1940-10-09,25.1,13.4
283,1940-10-10,17.5,11.9
284,1940-10-11,17.5,12.5
285,1940-10-12,22.4,10.8
286,1940-10-13,26.2,11.6
287,1940-10-14,32.1,12.7
288,1940-10-15,33.6,17.1
289,1940-10-16,28.2,17.2
290,1940-10-17,26.2,17.4
291,1940-10-18,21.6,17.1
292,1940-10-19,23.5,16.8
293,1940-10-20,30.9,16.7
294,1940-10-21,30.9,19.3
295,1940-10-22,34.0,18.4
296,1940-10-23,30.7,19.8
297,1940-10-24,21.0,15.9
298,1940-10-25,22.5,16.0
299,1940-10-26,22.4,16.1
300,1940-10-27,21.2,14.6
301,1940-10-28,22.7,11.8
302,1940-10-29,20.1,14.0
303,1940-10-30,21.9,14.6
304,1940-10-31,24.7,17.4
305,1940-11-01,28.3,16.7
306,1940-11-02,30.9,18.0
307,1940-11-03,24.5,17.3
308,1940-11-04,20.4,14.1
309,1940-11-05,19.7,15.5
310,1940-11-06,19.3,13.8
311,1940-11-07,20.9,13.2
312,1940-11-08,29.1,15.0
313,1940-11-09,31.6,16.0
314,1940-11-10,33.5,17.0
315,1940-11-11,34.9,17.1
316,1940-11-12,25.5,16.6
317,1940-11-13,28.9,17.3
318,1940-11-14,22.4,17.2
319,1940-11-15,21.4,15.9
320,1940-11-16,19.7,16.2
321,1940-11-17,20.3,13.8
322,1940-11-18,23.9,13.3
323,1940-11-19,23.0,15.8
324,1940-11-20,21.5,15.9
325,1940-11-21,26.8,14.7
326,1940-11-22,27.9,19.2
327,1940-11-23,26.9,17.2
328,1940-11-24,23.5,17.0
329,1940-11-25,25.0,15.1
330,1940-11-26,16.6,12.4
331,1940-11-27,18.5,12.8
332,1940-11-28,25.6,11.5
333,1940-11-29,29.9,15.1
334,1940-11-30,20.0,14.4
335,1940-12-01,19.8,14.7
336,1940-12-02,22.6,14.9
337,1940-12-03,30.3,13.1
338,1940-12-04,19.6,16.0
339,1940-12-05,19.9,14.7
340,1940-12-06,23.3,13.2
341,1940-12-07,30.6,15.8
342,1940-12-08,28.6,18.5
343,1940-12-09,27.5,16.7
344,1940-12-10,20.2,17.1
345,1940-12-11,22.5,15.2
346,1940-12-12,21.0,16.1
347,1940-12-13,23.7,17.0
348,1940-12-14,29.3,18.0
349,1940-12-15,27.8,17.7
350,1940-12-16,22.8,17.9
351,1940-12-17,25.6,14.5
352,1940-12-18,29.0,17.0
353,1940-12-19,35.2,17.8
354,1940-12-20,33.4,20.4
355,1940-12-21,23.3,19.1
356,1940-12-22,31.6,19.0
357,1940-12-23,30.5,15.7
358,1940-12-24,26.1,15.0
359,1940-12-25,38.7,15.6
360,1940-12-26,33.0,21.0
361,1940-12-27,34.3,20.1
362,1940-12-28,38.1,21.2
363,1940-12-29,21.7,19.4
364,1940-12-30,28.3,20.1
365,1940-12-31,34.0,19.6
366,1941-01-01,31.0,19.8
367,1941-01-02,29.4,19.9
368,1941-01-03,27.6,20.9
369,1941-01-04,27.6,20.3
370,1941-01-05,27.4,18.9
371,1941-01-06,29.4,18.8
372,1941-01-07,31.9,20.4
373,1941-01-08,31.4,19.0
374,1941-01-09,24.9,19.8
375,1941-01-10,19.8,17.4
376,1941-01-11,22.3,16.2
377,1941-01-12,28.8,14.5
378,1941-01-13,22.7,19.1
379,1941-01-14,26.6,18.8
380,1941-01-15,28.7,19.7
381,1941-01-16,30.3,17.4
382,1941-01-17,24.4,20.1
383,1941-01-18,24.0,18.7
384,1941-01-19,27.9,17.4
385,1941-01-20,27.2,18.4
386,1941-01-21,22.7,16.5
387,1941-01-22,24.4,18.0
388,1941-01-23,26.4,19.0
389,1941-01-24,24.0,20.1
390,1941-01-25,29.6,18.3
391,1941-01-26,31.1,21.6
392,1941-01-27,24.2,18.9
393,1941-01-28,22.3,18.7
394,1941-01-29,23.2,18.3
395,1941-01-30,27.6,16.3
396,1941-01-31,28.3,18.2
397,1941-02-01,34.2,18.0
398,1941-02-02,32.5,21.5
399,1941-02-03,21.2,17.1
400,1941-02-04,26.4,14.2
401,1941-02-05,23.6,17.1
402,1941-02-06,24.5,19.6
403,1941-02-07,26.9,20.1
404,1941-02-08,29.9,22.2
405,1941-02-09,34.5,20.3
406,1941-02-10,23.9,19.5
407,1941-02-11,28.2,18.8
408,1941-02-12,24.1,17.7
409,1941-02-13,22.4,17.1
410,1941-02-14,21.5,16.6
411,1941-02-15,24.4,15.6
412,1941-02-16,29.7,14.9
413,1941-02-17,34.5,17.3
414,1941-02-18,34.3,16.7
415,1941-02-19,34.4,17.7
416,1941-02-20,25.3,20.6
417,1941-02-21,29.6,20.7
418,1941-02-22,35.0,18.6
419,1941-02-23,35.4,21.8
420,1941-02-24,37.2,22.3
421,1941-02-25,26.6,20.1
422,1941-02-26,22.2,18.2
423,1941-02-27,25.3,14.6
424,1941-02-28,29.6,16.4
425,1941-03-01,32.1,18.3
426,1941-03-02,20.8,17.7
427,1941-03-03,30.3,17.1
428,1941-03-04,27.5,20.6
429,1941-03-05,31.7,16.2
430,1941-03-06,22.3,17.9
431,1941-03-07,25.0,18.2
432,1941-03-08,27.3,18.7
433,1941-03-09,32.8,15.8
434,1941-03-10,19.0,14.6
435,1941-03-11,23.8,13.2
436,1941-03-12,28.5,16.0
437,1941-03-13,28.1,14.8
438,1941-03-14,26.2,20.6
439,1941-03-15,30.4,21.9
440,1941-03-16,26.3,20.2
441,1941-03-17,29.6,19.7
442,1941-03-18,29.5,19.7
443,1941-03-19,21.7,17.2
444,1941-03-20,26.7,15.7
445,1941-03-21,21.3,16.3
446,1941-03-22,24.8,15.1
447,1941-03-23,33.9,14.7
448,1941-03-24,31.0,13.3
449,1941-03-25,35.6,22.1
450,1941-03-26,33.0,18.3
451,1941-03-27,24.2,17.4
452,1941-03-28,27.1,15.0
453,1941-03-29,27.3,14.1
454,1941-03-30,26.8,15.3
455,1941-03-31,26.1,13.3
456,1941-04-01,25.4,16.8
457,1941-04-02,30.5,16.1
458,1941-04-03,29.8,18.3
459,1941-04-04,19.6,16.1
460,1941-04-05,19.9,16.5
461,1941-04-06,18.0,17.0
462,1941-04-07,18.0,16.5
463,1941-04-08,19.3,16.3
464,1941-04-09,21.7,15.2
465,1941-04-10,20.4,15.2
466,1941-04-11,24.0,14.9
467,1941-04-12,25.8,14.4
468,1941-04-13,24.6,15.3
469,1941-04-14,19.0,17.0
470,1941-04-15,19.9,15.8
471,1941-04-16,22.1,15.5
472,1941-04-17,22.0,14.7
473,1941-04-18,22.9,14.2
474,1941-04-19,20.6,14.5
475,1941-04-20,22.2,11.4
476,1941-04-21,20.8,14.8
477,1941-04-22,20.9,15.4
478,1941-04-23,19.5,15.1
479,1941-04-24,21.6,13.7
480,1941-04-25,24.6,10.2
481,1941-04-26,24.8,11.9
482,1941-04-27,16.2,13.9
483,1941-04-28,16.2,13.8
484,1941-04-29,18.1,13.7
485,1941-04-30,20.0,14.4
486,1941-05-01,19.8,14.7
487,1941-05-02,18.2,14.3
488,1941-05-03,17.5,13.0
489,1941-05-04,20.7,11.1
490,1941-05-05,15.5,8.8
491,1941-05-06,17.4,8.3
492,1941-05-07,20.7,9.8
493,1941-05-08,20.9,9.1
494,1941-05-09,17.8,9.2
495,1941-05-10,14.1,6.0
496,1941-05-11,17.7,9.0
497,1941-05-12,17.0,6.7
498,1941-05-13,18.4,5.5
499,1941-05-14,15.0,12.2
500,1941-05-15,17.1,10.8
501,1941-05-16,18.5,7.7
502,1941-05-17,18.0,10.5
503,1941-05-18,17.3,11.5
504,1941-05-19,17.5,9.3
505,1941-05-20,17.5,9.8
506,1941-05-21,19.2,8.3
507,1941-05-22,17.9,7.6
508,1941-05-23,18.6,8.0
509,1941-05-24,19.5,8.1
510,1941-05-25,15.3,12.5
511,1941-05-26,16.8,10.2
512,1941-05-27,16.0,9.1
513,1941-05-28,16.4,10.6
514,1941-05-29,16.6,9.2
515,1941-05-30,16.2,13.4
516,1941-05-31,17.5,12.2
517,1941-06-01,17.6,11.9
518,1941-06-02,18.9,8.0
519,1941-06-03,17.2,8.6
520,1941-06-04,16.3,5.3
521,1941-06-05,16.2,11.6
522,1941-06-06,16.2,9.7
523,1941-06-07,17.0,9.1
524,1941-06-08,15.7,5.0
525,1941-06-09,18.8,6.9
526,1941-06-10,19.0,8.6
527,1941-06-11,16.2,5.5
528,1941-06-12,15.5,7.2
529,1941-06-13,14.5,4.6
530,1941-06-14,14.1,4.7
531,1941-06-15,13.0,7.0
532,1941-06-16,14.3,4.2
533,1941-06-17,16.2,1.2
534,1941-06-18,17.0,1.9
535,1941-06-19,16.9,3.4
536,1941-06-20,16.7,5.3
537,1941-06-21,15.3,8.0
538,1941-06-22,14.4,7.6
539,1941-06-23,13.7,7.4
540,1941-06-24,14.6,5.3
541,1941-06-25,15.1,0.5
542,1941-06-26,16.4,2.3
543,1941-06-27,15.9,2.9
544,1941-06-28,15.5,8.0
545,1941-06-29,16.1,7.5
546,1941-06-30,17.9,3.0
547,1941-07-01,20.5,3.5
548,1941-07-02,19.3,10.1
549,1941-07-03,16.1,9.3
550,1941-07-04,18.8,7.7
551,1941-07-05,15.5,8.4
552,1941-07-06,14.1,4.5
553,1941-07-07,12.7,4.2
554,1941-07-08,12.5,0.5
555,1941-07-09,13.0,-1.2
556,1941-07-10,16.5,1.6
557,1941-07-11,14.9,5.4
558,1941-07-12,15.0,4.3
559,1941-07-13,14.6,6.0
560,1941-07-14,14.7,8.6
561,1941-07-15,16.6,5.7
562,1941-07-16,16.9,6.6
563,1941-07-17,15.7,5.4
564,1941-07-18,13.5,7.0
565,1941-07-19,15.8,1.3
566,1941-07-20,15.2,1.2
567,1941-07-21,16.6,3.4
568,1941-07-22,18.5,4.1
569,1941-07-23,16.3,4.9
570,1941-07-24,17.0,6.3
571,1941-07-25,15.0,3.6
572,1941-07-26,13.8,6.2
573,1941-07-27,15.5,3.6
574,1941-07-28,19.3,3.2
575,1941-07-29,18.6,7.3
576,1941-07-30,15.4,4.3
577,1941-07-31,17.1,2.7
578,1941-08-01,14.6,5.0
579,1941-08-02,15.0,5.0
580,1941-08-03,17.0,1.9
581,1941-08-04,20.6,2.5
582,1941-08-05,21.6,6.6
583,1941-08-06,15.1,3.0
584,1941-08-07,13.4,3.7
585,1941-08-08,14.6,5.5
586,1941-08-09,15.7,5.3
587,1941-08-10,16.9,4.9
588,1941-08-11,15.4,6.1
589,1941-08-12,16.6,6.9
590,1941-08-13,15.5,8.4
591,1941-08-14,17.4,6.2
592,1941-08-15,15.7,7.9
593,1941-08-16,15.7,7.8
594,1941-08-17,18.5,6.4
595,1941-08-18,21.4,7.0
596,1941-08-19,19.2,11.0
597,1941-08-20,16.7,12.7
598,1941-08-21,18.9,12.8
599,1941-08-22,21.2,13.8
600,1941-08-23,23.2,14.4
601,1941-08-24,17.4,10.6
602,1941-08-25,14.4,8.6
603,1941-08-26,11.7,8.6
604,1941-08-27,15.5,7.4
605,1941-08-28,14.8,4.4
606,1941-08-29,15.5,2.6
607,1941-08-30,14.3,6.9
608,1941-08-31,16.4,7.7
609,1941-09-01,18.1,7.1
610,1941-09-02,23.2,6.3
611,1941-09-03,20.0,7.1
612,1941-09-04,14.6,11.2
613,1941-09-05,20.8,9.8
614,1941-09-06,21.0,13.7
615,1941-09-07,26.1,13.7
616,1941-09-08,18.0,11.7
617,1941-09-09,24.5,9.3
618,1941-09-10,19.4,8.9
619,1941-09-11,18.2,10.7
620,1941-09-12,15.0,11.7
621,1941-09-13,15.6,12.6
622,1941-09-14,18.1,12.0
623,1941-09-15,23.2,9.3
624,1941-09-16,17.7,10.9
625,1941-09-17,15.6,12.2
626,1941-09-18,17.8,12.3
627,1941-09-19,18.0,11.1
628,1941-09-20,22.0,9.1
629,1941-09-21,25.6,10.2
630,1941-09-22,22.1,12.4
631,1941-09-23,24.8,13.9
632,1941-09-24,22.2,8.8
633,1941-09-25,22.5,6.4
634,1941-09-26,17.0,8.9
635,1941-09-27,22.9,9.7
636,1941-09-28,27.4,14.0
637,1941-09-29,25.4,12.4
638,1941-09-30,20.5,10.3
639,1941-10-01,20.9,9.4
640,1941-10-02,15.2,10.1
641,1941-10-03,20.3,8.3
642,1941-10-04,27.5,8.9
643,1941-10-05,29.0,13.0
644,1941-10-06,22.6,13.4
645,1941-10-07,29.3,11.9
646,1941-10-08,18.9,12.8
647,1941-10-09,21.9,7.6
648,1941-10-10,18.8,10.0
649,1941-10-11,16.1,10.5
650,1941-10-12,13.8,9.7
651,1941-10-13,16.5,11.2
652,1941-10-14,18.2,12.1
653,1941-10-15,23.8,8.9
654,1941-10-16,17.2,10.9
655,1941-10-17,25.0,8.6
656,1941-10-18,30.0,11.6
657,1941-10-19,21.2,15.4
658,1941-10-20,31.2,11.9
659,1941-10-21,21.7,14.1
660,1941-10-22,18.6,13.0
661,1941-10-23,19.3,15.0
662,1941-10-24,18.1,12.6
663,1941-10-25,24.6,10.7
664,1941-10-26,18.4,12.3
665,1941-10-27,18.3,11.3
666,1941-10-28,21.6,8.8
667,1941-10-29,22.4,12.5
668,1941-10-30,27.4,11.3
669,1941-10-31,24.1,10.6
670,1941-11-01,16.7,11.7
671,1941-11-02,26.3,9.9
672,1941-11-03,24.7,11.3
673,1941-11-04,32.0,15.6
674,1941-11-05,34.3,18.3
675,1941-11-06,25.0,15.6
676,1941-11-07,20.6,15.7
677,1941-11-08,21.3,16.1
678,1941-11-09,23.1,15.7
679,1941-11-10,28.2,14.2
680,1941-11-11,24.8,17.1
681,1941-11-12,16.7,14.6
682,1941-11-13,21.2,14.3
683,1941-11-14,19.4,14.6
684,1941-11-15,24.5,14.9
685,1941-11-16,27.2,17.5
686,1941-11-17,22.1,18.7
687,1941-11-18,27.0,18.4
688,1941-11-19,29.3,19.4
689,1941-11-20,27.8,17.7
690,1941-11-21,29.6,17.3
691,1941-11-22,21.7,18.0
692,1941-11-23,27.9,18.2
693,1941-11-24,30.1,17.3
694,1941-11-25,22.2,16.4
695,1941-11-26,26.9,14.0
696,1941-11-27,26.5,17.3
697,1941-11-28,23.7,17.1
698,1941-11-29,28.5,17.0
699,1941-11-30,39.2,19.3
700,1941-12-01,34.6,17.6
701,1941-12-02,22.3,17.4
702,1941-12-03,30.4,14.9
703,1941-12-04,23.8,18.4
704,1941-12-05,19.6,16.1
705,1941-12-06,19.8,15.0
706,1941-12-07,25.6,15.5
707,1941-12-08,20.7,16.6
708,1941-12-09,16.6,11.9
709,1941-12-10,17.9,10.4
710,1941-12-11,21.9,13.6
711,1941-12-12,21.6,12.0
712,1941-12-13,22.5,10.5
713,1941-12-14,25.5,13.1
714,1941-12-15,29.6,15.4
715,1941-12-16,21.2,17.4
716,1941-12-17,22.0,16.9
717,1941-12-18,25.4,15.2
718,1941-12-19,33.2,16.6
719,1941-12-20,35.8,17.7
720,1941-12-21,21.8,16.6
721,1941-12-22,20.8,15.9
722,1941-12-23,20.4,15.8
723,1941-12-24,23.6,15.0
724,1941-12-25,24.6,13.9
725,1941-12-26,25.1,16.2
726,1941-12-27,23.2,18.2
727,1941-12-28,24.9,18.9
728,1941-12-29,22.9,19.5
729,1941-12-30,23.5,18.9
730,1941-12-31,25.8,17.9
731,1942-01-01,31.2,16.4
732,1942-01-02,24.6,15.7
733,1942-01-03,27.5,13.2
734,1942-01-04,29.5,18.3
735,1942-01-05,30.8,20.7
736,1942-01-06,26.4,20.5
737,1942-01-07,25.9,18.6
738,1942-01-08,30.9,20.5
739,1942-01-09,27.0,21.1
740,1942-01-10,27.5,19.7
741,1942-01-11,32.5,19.6
742,1942-01-12,26.8,18.6
743,1942-01-13,28.7,21.1
744,1942-01-14,28.9,20.2
745,1942-01-15,33.6,20.6
746,1942-01-16,27.8,20.1
747,1942-01-17,19.7,18.1
748,1942-01-18,20.7,17.9
749,1942-01-19,24.3,19.1
750,1942-01-20,30.3,19.0
751,1942-01-21,24.8,20.5
752,1942-01-22,24.0,20.1
753,1942-01-23,25.2,19.1
754,1942-01-24,27.4,18.4
755,1942-01-25,36.9,20.7
756,1942-01-26,24.6,18.5
757,1942-01-27,23.5,17.9
758,1942-01-28,26.7,17.6
759,1942-01-29,28.6,18.5
760,1942-01-30,32.2,19.3
761,1942-01-31,23.7,20.4
762,1942-02-01,20.2,18.2
763,1942-02-02,20.4,17.3
764,1942-02-03,21.1,16.6
765,1942-02-04,21.1,16.3
766,1942-02-05,21.2,15.9
767,1942-02-06,22.4,15.2
768,1942-02-07,29.9,12.9
769,1942-02-08,27.2,17.2
770,1942-02-09,26.3,17.8
771,1942-02-10,28.6,17.9
772,1942-02-11,29.5,19.8
773,1942-02-12,22.2,19.2
774,1942-02-13,23.4,18.2
775,1942-02-14,26.6,19.2
776,1942-02-15,26.2,19.7
777,1942-02-16,21.4,20.1
778,1942-02-17,22.0,19.1
779,1942-02-18,22.6,18.5
780,1942-02-19,23.8,19.2
781,1942-02-20,24.0,19.4
782,1942-02-21,23.4,17.7
783,1942-02-22,24.1,17.7
784,1942-02-23,27.1,17.9
785,1942-02-24,28.2,14.6
786,1942-02-25,24.1,17.3
787,1942-02-26,26.8,18.4
788,1942-02-27,27.0,18.4
789,1942-02-28,32.4,17.6
790,1942-03-01,24.6,19.8
791,1942-03-02,27.4,17.6
792,1942-03-03,27.5,17.9
793,1942-03-04,25.6,18.0
794,1942-03-05,26.7,15.9
795,1942-03-06,31.3,17.2
796,1942-03-07,22.5,18.0
797,1942-03-08,20.7,18.7
798,1942-03-09,23.1,17.6
799,1942-03-10,25.0,15.7
800,1942-03-11,22.3,14.7
801,1942-03-12,29.6,14.6
802,1942-03-13,20.5,16.9
803,1942-03-14,19.1,15.1
804,1942-03-15,22.0,13.0
805,1942-03-16,22.1,14.4
806,1942-03-17,26.7,14.0
807,1942-03-18,19.4,16.2
808,1942-03-19,19.1,15.6
809,1942-03-20,20.0,16.0
810,1942-03-21,21.1,17.4
811,1942-03-22,19.4,18.3
812,1942-03-23,23.3,18.9
813,1942-03-24,25.9,17.2
814,1942-03-25,27.8,19.8
815,1942-03-26,28.3,18.4
816,1942-03-27,22.4,16.1
817,1942-03-28,22.5,16.9
818,1942-03-29,20.1,16.9
819,1942-03-30,29.9,15.5
820,1942-03-31,24.9,15.8
821,1942-04-01,27.9,12.8
822,1942-04-02,29.2,12.4
