,Fecha,temp_max,temp_min
0,1940-01-01,4.0,-3.2
1,1940-01-02,0.6,-3.1
2,1940-01-03,2.6,-3.5
3,1940-01-04,4.5,-1.7
4,1940-01-05,3.4,-3.2
5,1940-01-06,6.9,-0.3
6,1940-01-07,10.7,6.2
7,1940-01-08,7.4,5.1
8,1940-01-09,5.7,-1.0
9,1940-01-10,1.7,-3.0
10,1940-01-11,2.6,-3.1
11,1940-01-12,2.1,-2.0
12,1940-01-13,1.5,-4.4
13,1940-01-14,2.8,-2.4
14,1940-01-15,2.1,-3.7
15,1940-01-16,2.4,-3.5
16,1940-01-17,-0.4,-4.4
17,1940-01-18,1.8,-3.3
18,1940-01-19,2.5,-5.2
19,1940-01-20,-4.2,-10.7
20,1940-01-21,-2.7,-8.5
21,1940-01-22,1.3,-3.8
22,1940-01-23,-0.6,-10.6
23,1940-01-24,2.1,-4.8
24,1940-01-25,1.8,-6.9
25,1940-01-26,4.3,0.4
26,1940-01-27,3.8,-0.9
27,1940-01-28,0.2,-2.1
28,1940-01-29,-1.4,-3.6
29,1940-01-30,0.2,-2.4
30,1940-01-31,3.9,0.3
31,1940-02-01,5.6,1.7
32,1940-02-02,4.2,0.9
33,1940-02-03,7.0,2.5
34,1940-02-04,10.6,4.6
35,1940-02-05,9.8,6.7
36,1940-02-06,8.6,5.5
37,1940-02-07,10.0,5.9
38,1940-02-08,8.6,3.0
39,1940-02-09,3.4,-1.0
40,1940-02-10,-0.2,-3.5
41,1940-02-11,1.6,-3.8
42,1940-02-12,-1.4,-7.1
43,1940-02-13,-1.5,-5.6
44,1940-02-14,-1.3,-6.8
45,1940-02-15,1.0,-7.0
46,1940-02-16,4.0,-2.4
47,1940-02-17,3.0,-3.6
48,1940-02-18,2.6,-7.7
49,1940-02-19,8.5,2.0
50,1940-02-20,9.3,2.4
51,1940-02-21,12.3,5.1
52,1940-02-22,12.5,5.7
53,1940-02-23,11.1,8.4
54,1940-02-24,9.5,5.6
55,1940-02-25,9.8,3.0
56,1940-02-26,9.0,2.9
57,1940-02-27,11.6,7.9
58,1940-02-28,13.0,6.9
59,1940-02-29,6.8,1.9
60,1940-03-01,4.5,0.9
61,1940-03-02,4.4,0.5
62,1940-03-03,6.3,-1.7
63,1940-03-04,11.0,-1.9
64,1940-03-05,4.7,-0.1
65,1940-03-06,5.8,-1.1
66,1940-03-07,4.2,0.2
67,1940-03-08,5.2,-0.7
68,1940-03-09,9.1,1.3
69,1940-03-10,10.3,1.9
70,1940-03-11,12.1,4.1
71,1940-03-12,12.0,7.8
72,1940-03-13,9.8,5.2
73,1940-03-14,6.7,0.2
74,1940-03-15,9.4,-1.5
75,1940-03-16,9.3,1.1
76,1940-03-17,11.2,5.6
77,1940-03-18,17.3,10.0
78,1940-03-19,13.0,6.3
79,1940-03-20,11.5,5.7
80,1940-03-21,15.0,6.4
81,1940-03-22,12.9,3.9
82,1940-03-23,12.1,5.7
83,1940-03-24,11.6,7.5
84,1940-03-25,10.9,7.3
85,1940-03-26,10.4,5.3
86,1940-03-27,7.6,1.4
87,1940-03-28,5.5,-0.1
88,1940-03-29,8.7,-1.3
89,1940-03-30,12.4,3.4
90,1940-03-31,11.5,6.4
91,1940-04-01,12.4,7.3
92,1940-04-02,13.0,3.8
93,1940-04-03,11.9,7.5
94,1940-04-04,14.6,7.8
95,1940-04-05,13.1,3.6
96,1940-04-06,9.3,1.2
97,1940-04-07,12.2,2.9
98,1940-04-08,11.2,3.9
99,1940-04-09,7.3,3.4
100,1940-04-10,8.9,0.8
101,1940-04-11,11.9,-0.9
102,1940-04-12,10.3,4.0
103,1940-04-13,11.6,2.4
104,1940-04-14,12.1,6.9
105,1940-04-15,9.3,3.5
106,1940-04-16,10.9,0.7
107,1940-04-17,10.9,0.0
108,1940-04-18,14.0,1.1
109,1940-04-19,12.7,5.7
110,1940-04-20,16.8,9.1
111,1940-04-21,18.1,10.6
112,1940-04-22,21.6,10.9
113,1940-04-23,19.3,11.7
114,1940-04-24,17.0,10.8
115,1940-04-25,15.7,9.3
116,1940-04-26,15.2,9.9
117,1940-04-27,19.0,9.6
118,1940-04-28,17.3,10.0
119,1940-04-29,16.0,9.4
120,1940-04-30,17.9,9.6
121,1940-05-01,16.1,7.9
122,1940-05-02,17.6,6.4
123,1940-05-03,19.3,9.3
124,1940-05-04,12.9,9.2
125,1940-05-05,14.6,8.1
126,1940-05-06,20.0,6.5
127,1940-05-07,18.9,9.5
128,1940-05-08,17.6,9.4
129,1940-05-09,18.9,6.6
130,1940-05-10,20.3,8.0
131,1940-05-11,12.4,6.5
132,1940-05-12,16.3,4.8
133,1940-05-13,18.5,8.6
134,1940-05-14,20.2,10.3
135,1940-05-15,22.7,11.2
136,1940-05-16,17.4,8.1
137,1940-05-17,16.9,6.0
138,1940-05-18,16.0,7.8
139,1940-05-19,18.4,6.3
140,1940-05-20,18.4,6.8
141,1940-05-21,18.0,6.6
142,1940-05-22,18.7,11.0
143,1940-05-23,19.9,8.6
144,1940-05-24,19.0,10.4
145,1940-05-25,23.9,10.7
146,1940-05-26,21.3,13.3
147,1940-05-27,19.3,11.5
148,1940-05-28,20.3,10.4
149,1940-05-29,18.9,11.5
150,1940-05-30,18.7,10.3
151,1940-05-31,19.4,11.9
152,1940-06-01,20.0,11.4
153,1940-06-02,21.7,12.9
154,1940-06-03,22.0,11.6
155,1940-06-04,23.3,11.9
156,1940-06-05,23.8,13.2
157,1940-06-06,25.1,14.2
158,1940-06-07,25.5,14.3
159,1940-06-08,26.0,12.6
160,1940-06-09,26.1,14.0
161,1940-06-10,22.7,13.8
162,1940-06-11,19.8,12.7
163,1940-06-12,20.2,11.7
164,1940-06-13,20.6,13.8
165,1940-06-14,19.5,11.6
166,1940-06-15,24.0,13.0
167,1940-06-16,21.8,15.2
168,1940-06-17,21.8,13.6
169,1940-06-18,23.0,13.0
170,1940-06-19,20.9,11.3
171,1940-06-20,22.5,12.0
172,1940-06-21,20.7,11.9
173,1940-06-22,23.2,10.6
174,1940-06-23,22.4,14.1
175,1940-06-24,26.0,13.0
176,1940-06-25,21.3,13.3
177,1940-06-26,18.6,11.4
178,1940-06-27,18.5,10.7
179,1940-06-28,22.2,11.4
180,1940-06-29,26.9,12.3
181,1940-06-30,24.3,13.8
182,1940-07-01,21.6,13.3
183,1940-07-02,25.2,12.1
184,1940-07-03,19.9,13.2
185,1940-07-04,19.8,12.8
186,1940-07-05,19.9,12.3
187,1940-07-06,20.4,12.6
188,1940-07-07,20.1,11.3
189,1940-07-08,22.1,14.0
190,1940-07-09,19.9,11.3
191,1940-07-10,22.4,15.3
192,1940-07-11,20.0,12.5
193,1940-07-12,15.9,11.6
194,1940-07-13,17.7,12.5
195,1940-07-14,19.7,11.1
196,1940-07-15,18.9,10.0
197,1940-07-16,17.9,14.6
198,1940-07-17,15.9,12.7
199,1940-07-18,19.1,12.3
200,1940-07-19,18.5,13.9
201,1940-07-20,19.1,14.0
202,1940-07-21,18.0,12.5
203,1940-07-22,20.3,12.0
204,1940-07-23,16.9,10.2
205,1940-07-24,18.8,13.2
206,1940-07-25,20.5,12.4
207,1940-07-26,20.8,13.4
208,1940-07-27,18.8,12.7
209,1940-07-28,20.5,12.1
210,1940-07-29,21.1,11.9
211,1940-07-30,21.2,13.6
212,1940-07-31,22.5,13.4
213,1940-08-01,19.5,13.9
214,1940-08-02,20.7,14.2
215,1940-08-03,24.2,12.5
216,1940-08-04,26.7,15.1
217,1940-08-05,26.7,15.4
218,1940-08-06,24.4,16.9
219,1940-08-07,22.8,17.0
220,1940-08-08,23.2,14.9
221,1940-08-09,21.6,13.9
222,1940-08-10,18.6,13.7
223,1940-08-11,18.3,10.1
224,1940-08-12,20.5,8.8
225,1940-08-13,19.9,11.0
226,1940-08-14,20.8,12.7
227,1940-08-15,22.0,13.6
228,1940-08-16,24.1,11.1
229,1940-08-17,22.5,15.2
230,1940-08-18,25.0,12.5
231,1940-08-19,18.2,12.4
232,1940-08-20,22.2,12.5
233,1940-08-21,17.1,13.5
234,1940-08-22,17.5,11.7
235,1940-08-23,16.3,10.5
236,1940-08-24,19.6,10.6
237,1940-08-25,23.6,12.9
238,1940-08-26,21.6,13.0
239,1940-08-27,19.8,11.2
240,1940-08-28,17.5,13.1
241,1940-08-29,20.0,12.4
242,1940-08-30,19.4,12.6
243,1940-08-31,22.8,9.2
244,1940-09-01,25.0,11.0
245,1940-09-02,22.5,12.2
246,1940-09-03,24.4,11.1
247,1940-09-04,26.4,13.2
248,1940-09-05,27.5,13.3
249,1940-09-06,23.5,13.3
250,1940-09-07,23.2,13.3
251,1940-09-08,20.3,13.2
252,1940-09-09,17.3,8.4
253,1940-09-10,17.2,6.8
254,1940-09-11,16.1,8.3
255,1940-09-12,16.2,6.9
256,1940-09-13,18.6,12.2
257,1940-09-14,14.2,10.1
258,1940-09-15,15.4,8.0
259,1940-09-16,15.9,7.1
260,1940-09-17,18.2,11.9
261,1940-09-18,17.9,12.1
262,1940-09-19,17.6,11.6
263,1940-09-20,19.1,11.9
264,1940-09-21,17.3,10.1
265,1940-09-22,18.4,7.4
266,1940-09-23,16.9,10.4
267,1940-09-24,15.4,8.1
268,1940-09-25,14.7,6.7
269,1940-09-26,15.7,4.4
270,1940-09-27,17.6,5.5
271,1940-09-28,14.8,8.4
272,1940-09-29,13.8,8.4
273,1940-09-30,13.4,7.2
274,1940-10-01,11.6,7.5
275,1940-10-02,13.4,6.5
276,1940-10-03,11.3,8.6
277,1940-10-04,14.0,8.6
278,1940-10-05,16.1,11.6
279,1940-10-06,16.8,13.1
280,1940-10-07,14.8,7.3
281,1940-10-08,15.5,8.3
282,1940-10-09,15.4,10.1
283,1940-10-10,14.3,8.3
284,1940-10-11,14.0,5.0
285,1940-10-12,14.3,4.4
286,1940-10-13,13.7,6.0
287,1940-10-14,14.3,8.4
288,1940-10-15,16.5,8.6
289,1940-10-16,15.8,8.6
290,1940-10-17,13.9,11.3
291,1940-10-18,14.0,12.0
292,1940-10-19,15.3,9.9
293,1940-10-20,16.6,9.4
294,1940-10-21,16.9,9.1
295,1940-10-22,15.3,9.0
296,1940-10-23,12.6,8.7
297,1940-10-24,9.3,5.7
298,1940-10-25,10.5,4.7
299,1940-10-26,8.0,2.7
300,1940-10-27,10.8,3.3
301,1940-10-28,9.7,2.6
302,1940-10-29,7.9,-0.5
303,1940-10-30,11.0,2.7
304,1940-10-31,16.0,10.9
305,1940-11-01,13.6,8.8
306,1940-11-02,13.9,9.4
307,1940-11-03,13.9,11.0
308,1940-11-04,14.3,6.3
309,1940-11-05,12.5,4.4
310,1940-11-06,10.4,6.4
311,1940-11-07,9.3,2.3
312,1940-11-08,8.8,0.5
313,1940-11-09,11.6,7.2
314,1940-11-10,10.4,3.4
315,1940-11-11,13.1,3.1
316,1940-11-12,11.3,7.7
317,1940-11-13,11.9,6.9
318,1940-11-14,9.6,3.2
319,1940-11-15,8.8,-0.7
320,1940-11-16,9.2,6.8
321,1940-11-17,8.7,4.9
322,1940-11-18,7.3,4.4
323,1940-11-19,8.4,5.0
324,1940-11-20,12.0,5.2
325,1940-11-21,13.7,8.3
326,1940-11-22,11.4,2.9
327,1940-11-23,10.8,2.3
328,1940-11-24,10.9,6.4
329,1940-11-25,11.3,4.6
330,1940-11-26,9.2,5.6
331,1940-11-27,10.5,2.6
332,1940-11-28,4.6,-0.5
333,1940-11-29,4.5,-1.8
334,1940-11-30,3.9,-0.9
335,1940-12-01,3.7,-1.9
336,1940-12-02,8.0,1.2
337,1940-12-03,9.2,4.3
338,1940-12-04,10.1,4.3
339,1940-12-05,9.5,5.3
340,1940-12-06,10.7,4.0
341,1940-12-07,4.7,2.3
342,1940-12-08,5.0,1.4
343,1940-12-09,9.2,4.2
344,1940-12-10,6.8,2.8
345,1940-12-11,5.4,2.0
346,1940-12-12,3.4,-2.0
347,1940-12-13,6.5,-0.9
348,1940-12-14,5.1,2.0
349,1940-12-15,7.0,1.9
350,1940-12-16,8.4,5.3
351,1940-12-17,8.4,1.3
352,1940-12-18,7.0,0.2
353,1940-12-19,7.7,5.1
354,1940-12-20,5.0,1.7
355,1940-12-21,2.0,-0.8
356,1940-12-22,1.2,-1.7
357,1940-12-23,1.1,-1.9
358,1940-12-24,2.7,-2.5
359,1940-12-25,1.2,-2.5
360,1940-12-26,0.5,-2.5
361,1940-12-27,3.3,-1.0
362,1940-12-28,3.2,-0.1
363,1940-12-29,6.2,1.0
364,1940-12-30,7.9,5.5
365,1940-12-31,5.6,0.3
366,1941-01-01,0.8,-1.7
367,1941-01-02,-1.2,-3.7
368,1941-01-03,-0.8,-2.9
369,1941-01-04,-0.9,-2.5
370,1941-01-05,0.1,-2.6
371,1941-01-06,-0.1,-2.7
372,1941-01-07,-0.6,-3.1
373,1941-01-08,1.6,-2.2
374,1941-01-09,0.9,-2.4
375,1941-01-10,1.4,-2.9
376,1941-01-11,3.8,-0.4
377,1941-01-12,0.8,-1.1
378,1941-01-13,2.4,-3.1
379,1941-01-14,1.6,-2.7
380,1941-01-15,-0.6,-4.5
381,1941-01-16,-1.6,-7.1
382,1941-01-17,-1.7,-6.9
383,1941-01-18,3.4,-2.3
384,1941-01-19,3.9,0.5
385,1941-01-20,5.3,-0.3
386,1941-01-21,6.7,5.2
387,1941-01-22,7.9,4.3
388,1941-01-23,6.6,-0.6
389,1941-01-24,4.7,-0.7
390,1941-01-25,4.4,3.1
391,1941-01-26,4.0,0.7
392,1941-01-27,5.5,0.4
393,1941-01-28,5.6,2.9
394,1941-01-29,3.7,-0.2
395,1941-01-30,4.2,1.3
396,1941-01-31,4.7,1.4
397,1941-02-01,5.1,0.1
398,1941-02-02,3.9,-1.4
399,1941-02-03,0.3,-2.6
400,1941-02-04,0.2,-4.0
401,1941-02-05,1.0,-4.4
402,1941-02-06,4.3,-0.3
403,1941-02-07,7.8,-0.5
404,1941-02-08,9.9,6.6
405,1941-02-09,11.6,8.5
406,1941-02-10,8.3,2.7
407,1941-02-11,7.9,1.1
408,1941-02-12,10.0,3.8
409,1941-02-13,9.2,4.4
410,1941-02-14,8.6,4.7
411,1941-02-15,8.6,3.3
412,1941-02-16,8.8,3.3
413,1941-02-17,9.8,5.6
414,1941-02-18,7.9,2.9
415,1941-02-19,5.2,1.2
416,1941-02-20,3.4,0.9
417,1941-02-21,4.0,-2.1
418,1941-02-22,5.1,-1.0
419,1941-02-23,7.4,-1.4
420,1941-02-24,4.5,-2.2
421,1941-02-25,4.0,-0.9
422,1941-02-26,3.3,-2.2
423,1941-02-27,11.6,2.8
424,1941-02-28,12.4,5.6
425,1941-03-01,10.6,5.5
426,1941-03-02,10.5,3.9
427,1941-03-03,9.6,3.9
428,1941-03-04,6.9,2.8
429,1941-03-05,6.6,0.7
430,1941-03-06,6.2,2.2
431,1941-03-07,7.4,3.0
432,1941-03-08,9.0,4.3
433,1941-03-09,10.3,2.2
434,1941-03-10,9.5,2.2
435,1941-03-11,9.6,2.2
436,1941-03-12,5.5,3.2
437,1941-03-13,8.1,1.7
438,1941-03-14,11.1,2.1
439,1941-03-15,11.9,0.8
440,1941-03-16,11.9,0.5
441,1941-03-17,3.2,-0.7
442,1941-03-18,9.6,0.0
443,1941-03-19,9.5,-1.5
444,1941-03-20,8.3,-1.2
445,1941-03-21,12.0,2.6
446,1941-03-22,10.8,5.9
447,1941-03-23,8.6,4.5
448,1941-03-24,9.0,3.0
449,1941-03-25,11.9,6.8
450,1941-03-26,15.6,8.8
451,1941-03-27,12.9,7.7
452,1941-03-28,9.6,6.2
453,1941-03-29,6.8,1.0
454,1941-03-30,4.7,-1.7
455,1941-03-31,8.3,-1.2
456,1941-04-01,8.6,3.8
457,1941-04-02,9.0,2.1
458,1941-04-03,9.6,1.9
459,1941-04-04,12.4,4.3
460,1941-04-05,11.9,1.5
461,1941-04-06,6.5,3.7
462,1941-04-07,7.6,2.0
463,1941-04-08,6.7,0.7
464,1941-04-09,5.8,1.6
465,1941-04-10,6.7,1.5
466,1941-04-11,12.1,3.9
467,1941-04-12,11.4,7.3
468,1941-04-13,13.5,7.1
469,1941-04-14,11.9,6.6
470,1941-04-15,12.3,4.0
471,1941-04-16,13.4,1.8
472,1941-04-17,12.7,3.0
473,1941-04-18,14.6,5.1
474,1941-04-19,12.2,4.3
475,1941-04-20,13.1,8.4
476,1941-04-21,14.7,6.1
477,1941-04-22,15.4,7.3
478,1941-04-23,8.1,2.8
479,1941-04-24,7.1,2.3
480,1941-04-25,10.2,3.5
481,1941-04-26,8.5,3.7
482,1941-04-27,7.9,1.7
483,1941-04-28,8.1,0.3
484,1941-04-29,10.1,-0.5
485,1941-04-30,9.9,4.2
486,1941-05-01,9.5,6.8
487,1941-05-02,13.2,4.1
488,1941-05-03,8.0,0.3
489,1941-05-04,12.7,-0.0
490,1941-05-05,12.8,5.2
491,1941-05-06,10.0,4.1
492,1941-05-07,8.1,3.4
493,1941-05-08,9.7,2.0
494,1941-05-09,11.0,0.9
495,1941-05-10,10.7,1.5
496,1941-05-11,13.7,0.8
497,1941-05-12,14.4,6.2
498,1941-05-13,16.0,8.7
499,1941-05-14,15.1,9.2
500,1941-05-15,9.1,2.8
501,1941-05-16,13.2,1.6
502,1941-05-17,14.6,2.1
503,1941-05-18,15.9,6.9
504,1941-05-19,15.1,8.6
505,1941-05-20,13.8,9.7
506,1941-05-21,17.1,9.0
507,1941-05-22,17.5,11.8
508,1941-05-23,13.4,8.0
509,1941-05-24,14.4,7.2
510,1941-05-25,15.0,8.6
511,1941-05-26,13.0,9.0
512,1941-05-27,14.6,6.9
513,1941-05-28,19.1,5.0
514,1941-05-29,14.8,10.3
515,1941-05-30,14.6,10.5
516,1941-05-31,15.2,9.2
517,1941-06-01,16.7,8.0
518,1941-06-02,12.8,7.1
519,1941-06-03,16.3,7.5
520,1941-06-04,22.8,9.5
521,1941-06-05,18.0,11.7
522,1941-06-06,17.8,10.7
523,1941-06-07,17.8,9.2
524,1941-06-08,16.9,12.4
525,1941-06-09,16.1,11.8
526,1941-06-10,14.8,10.5
527,1941-06-11,16.3,7.7
528,1941-06-12,14.7,8.4
529,1941-06-13,16.8,8.6
530,1941-06-14,17.9,10.3
531,1941-06-15,21.1,13.0
532,1941-06-16,22.9,11.9
533,1941-06-17,23.2,14.8
534,1941-06-18,25.5,14.0
535,1941-06-19,24.3,16.5
536,1941-06-20,26.9,15.2
537,1941-06-21,28.1,14.5
538,1941-06-22,28.8,19.7
539,1941-06-23,23.8,16.8
540,1941-06-24,23.6,14.3
541,1941-06-25,23.7,12.6
542,1941-06-26,20.3,17.0
543,1941-06-27,21.1,15.1
544,1941-06-28,22.7,13.7
545,1941-06-29,19.7,14.7
546,1941-06-30,21.7,14.1
547,1941-07-01,25.5,15.8
548,1941-07-02,26.6,16.6
549,1941-07-03,26.7,16.8
550,1941-07-04,21.2,16.0
551,1941-07-05,22.2,11.5
552,1941-07-06,25.1,15.4
553,1941-07-07,28.7,16.2
554,1941-07-08,29.8,16.0
555,1941-07-09,27.4,17.6
556,1941-07-10,28.3,16.9
557,1941-07-11,27.3,17.6
558,1941-07-12,25.2,17.5
559,1941-07-13,24.1,14.8
560,1941-07-14,21.0,12.8
561,1941-07-15,21.7,13.6
562,1941-07-16,20.1,15.1
563,1941-07-17,21.4,14.8
564,1941-07-18,20.8,14.9
565,1941-07-19,18.9,13.4
566,1941-07-20,19.0,11.6
567,1941-07-21,22.1,11.3
568,1941-07-22,21.7,14.2
569,1941-07-23,22.9,12.8
570,1941-07-24,25.8,13.4
571,1941-07-25,29.7,15.5
572,1941-07-26,27.5,16.3
573,1941-07-27,23.4,16.9
574,1941-07-28,23.2,16.2
575,1941-07-29,19.9,15.7
576,1941-07-30,19.2,13.6
577,1941-07-31,19.6,13.5
578,1941-08-01,21.2,13.0
579,1941-08-02,21.9,15.3
580,1941-08-03,20.2,16.0
581,1941-08-04,22.3,13.2
582,1941-08-05,16.6,12.0
583,1941-08-06,16.9,11.1
584,1941-08-07,19.2,9.1
585,1941-08-08,19.6,11.8
586,1941-08-09,18.5,12.1
587,1941-08-10,21.9,16.5
588,1941-08-11,17.0,13.9
589,1941-08-12,19.9,12.3
590,1941-08-13,17.7,11.9
591,1941-08-14,19.6,13.5
592,1941-08-15,18.6,12.8
593,1941-08-16,18.1,13.0
594,1941-08-17,17.2,12.4
595,1941-08-18,18.3,13.1
596,1941-08-19,17.6,12.4
597,1941-08-20,17.2,12.2
598,1941-08-21,18.9,11.1
599,1941-08-22,18.5,12.3
600,1941-08-23,17.7,10.9
601,1941-08-24,18.9,13.0
602,1941-08-25,17.1,14.3
603,1941-08-26,19.5,11.6
604,1941-08-27,18.7,11.2
605,1941-08-28,19.0,13.4
606,1941-08-29,18.3,12.3
607,1941-08-30,19.1,12.0
608,1941-08-31,20.4,10.5
609,1941-09-01,22.0,10.7
610,1941-09-02,22.1,13.6
611,1941-09-03,23.6,14.7
612,1941-09-04,23.5,13.7
613,1941-09-05,24.3,14.7
614,1941-09-06,21.0,13.4
615,1941-09-07,18.4,12.8
616,1941-09-08,19.5,12.9
617,1941-09-09,18.4,12.6
618,1941-09-10,20.6,14.3
619,1941-09-11,18.6,14.2
620,1941-09-12,16.1,11.8
621,1941-09-13,17.8,12.5
622,1941-09-14,16.3,12.8
623,1941-09-15,15.2,11.0
624,1941-09-16,15.2,9.6
625,1941-09-17,17.2,8.3
626,1941-09-18,17.2,6.4
627,1941-09-19,15.1,9.5
628,1941-09-20,17.5,8.8
629,1941-09-21,19.7,10.2
630,1941-09-22,20.3,10.0
631,1941-09-23,22.3,11.7
632,1941-09-24,23.1,12.6
633,1941-09-25,21.1,13.0
634,1941-09-26,22.4,14.5
635,1941-09-27,22.9,14.9
636,1941-09-28,17.6,13.6
637,1941-09-29,18.5,11.5
638,1941-09-30,15.5,10.0
639,1941-10-01,17.2,7.5
640,1941-10-02,18.0,7.0
641,1941-10-03,14.8,8.5
642,1941-10-04,16.4,9.3
643,1941-10-05,18.9,12.1
644,1941-10-06,22.2,10.0
645,1941-10-07,20.0,10.1
646,1941-10-08,19.9,10.6
647,1941-10-09,17.5,14.0
648,1941-10-10,17.6,13.0
649,1941-10-11,13.6,9.1
650,1941-10-12,11.4,5.9
651,1941-10-13,12.4,3.4
652,1941-10-14,14.5,8.5
653,1941-10-15,14.0,7.2
654,1941-10-16,17.3,8.5
655,1941-10-17,14.2,7.5
656,1941-10-18,16.0,12.6
657,1941-10-19,16.8,11.2
658,1941-10-20,17.0,13.8
659,1941-10-21,14.0,7.9
660,1941-10-22,13.1,4.7
661,1941-10-23,11.4,4.1
662,1941-10-24,10.0,4.8
663,1941-10-25,10.9,4.6
664,1941-10-26,10.5,5.1
665,1941-10-27,10.2,2.5
666,1941-10-28,10.1,5.6
667,1941-10-29,6.2,2.0
668,1941-10-30,7.2,1.9
669,1941-10-31,7.0,0.7
670,1941-11-01,7.3,4.1
671,1941-11-02,6.2,1.7
672,1941-11-03,5.7,1.0
673,1941-11-04,4.0,1.9
674,1941-11-05,6.8,1.1
675,1941-11-06,11.3,1.5
676,1941-11-07,8.7,2.8
677,1941-11-08,8.7,0.4
678,1941-11-09,6.6,3.2
679,1941-11-10,13.1,4.4
680,1941-11-11,11.7,6.6
681,1941-11-12,10.4,8.0
682,1941-11-13,9.3,6.4
683,1941-11-14,9.1,5.3
684,1941-11-15,6.9,-0.6
685,1941-11-16,11.4,-0.0
686,1941-11-17,12.7,7.7
687,1941-11-18,12.0,6.5
688,1941-11-19,8.4,5.0
689,1941-11-20,12.2,5.0
690,1941-11-21,12.0,9.0
691,1941-11-22,13.6,9.3
692,1941-11-23,11.8,6.4
693,1941-11-24,14.2,6.2
694,1941-11-25,12.7,3.5
695,1941-11-26,8.5,0.9
696,1941-11-27,10.7,7.3
697,1941-11-28,12.3,7.0
698,1941-11-29,9.2,5.0
699,1941-11-30,5.6,2.9
700,1941-12-01,7.7,1.7
701,1941-12-02,6.8,2.5
702,1941-12-03,8.1,3.3
703,1941-12-04,9.6,5.4
704,1941-12-05,10.1,5.3
705,1941-12-06,11.8,5.2
706,1941-12-07,9.2,2.9
707,1941-12-08,5.9,1.9
708,1941-12-09,10.4,7.1
709,1941-12-10,12.9,6.5
710,1941-12-11,13.0,8.9
711,1941-12-12,13.8,8.6
712,1941-12-13,12.1,5.6
713,1941-12-14,13.3,9.8
714,1941-12-15,13.2,5.7
715,1941-12-16,9.1,3.4
716,1941-12-17,7.1,3.1
717,1941-12-18,6.3,2.7
718,1941-12-19,6.1,2.5
719,1941-12-20,7.7,1.0
720,1941-12-21,4.5,-0.9
721,1941-12-22,8.8,4.2
722,1941-12-23,8.6,4.8
723,1941-12-24,8.5,5.2
724,1941-12-25,9.9,4.0
725,1941-12-26,5.3,-0.3
726,1941-12-27,7.5,-0.6
727,1941-12-28,1.6,-2.9
728,1941-12-29,1.6,-4.5
729,1941-12-30,4.1,-0.2
730,1941-12-31,2.2,-1.1
731,1942-01-01,4.3,-0.3
732,1942-01-02,6.9,0.9
733,1942-01-03,7.7,3.6
734,1942-01-04,9.8,2.0
735,1942-01-05,4.3,0.3
736,1942-01-06,1.3,-1.9
737,1942-01-07,3.0,-2.0
738,1942-01-08,2.7,-0.9
739,1942-01-09,3.3,0.4
740,1942-01-10,1.3,-3.2
741,1942-01-11,0.8,-5.4
742,1942-01-12,1.6,-4.1
743,1942-01-13,2.8,-0.6
744,1942-01-14,-1.1,-4.6
745,1942-01-15,0.3,-2.8
746,1942-01-16,-0.2,-2.9
747,1942-01-17,-1.5,-3.7
748,1942-01-18,1.3,-3.5
749,1942-01-19,0.7,-3.5
750,1942-01-20,-2.8,-5.5
751,1942-01-21,-4.1,-6.4
752,1942-01-22,-4.1,-7.8
753,1942-01-23,6.4,-3.7
754,1942-01-24,8.8,2.2
755,1942-01-25,7.1,2.3
756,1942-01-26,3.1,-5.8
757,1942-01-27,7.2,-5.4
758,1942-01-28,5.6,-0.4
759,1942-01-29,3.2,-3.2
760,1942-01-30,5.5,-2.7
761,1942-01-31,5.4,-2.9
762,1942-02-01,1.9,-3.0
763,1942-02-02,1.6,-3.8
764,1942-02-03,6.0,-4.3
765,1942-02-04,5.4,-1.7
766,1942-02-05,1.6,-1.8
767,1942-02-06,1.3,-1.5
768,1942-02-07,-1.4,-2.9
769,1942-02-08,-1.9,-6.4
770,1942-02-09,2.4,-5.6
771,1942-02-10,5.5,0.2
772,1942-02-11,2.0,-2.2
773,1942-02-12,6.1,-2.1
774,1942-02-13,5.4,-1.8
775,1942-02-14,2.6,-2.1
776,1942-02-15,4.0,-0.9
777,1942-02-16,1.1,-1.2
778,1942-02-17,1.0,-0.5
779,1942-02-18,-0.0,-1.8
780,1942-02-19,0.7,-2.0
781,1942-02-20,4.1,-0.3
782,1942-02-21,0.4,-3.2
783,1942-02-22,-0.4,-5.6
784,1942-02-23,0.5,-5.7
785,1942-02-24,1.7,-2.7
786,1942-02-25,0.4,-2.0
787,1942-02-26,1.4,-1.6
788,1942-02-27,1.8,-2.4
789,1942-02-28,6.3,-1.0
790,1942-03-01,3.0,-0.2
791,1942-03-02,6.8,1.3
792,1942-03-03,9.6,0.9
793,1942-03-04,7.9,2.7
794,1942-03-05,2.2,-0.5
795,1942-03-06,0.2,-2.5
796,1942-03-07,0.6,-3.3
797,1942-03-08,7.6,-3.1
798,1942-03-09,5.5,0.3
799,1942-03-10,5.3,1.1
800,1942-03-11,5.3,1.7
801,1942-03-12,4.0,0.7
802,1942-03-13,8.7,0.2
803,1942-03-14,14.3,4.3
804,1942-03-15,13.4,6.3
805,1942-03-16,11.0,8.0
806,1942-03-17,11.2,8.9
807,1942-03-18,11.7,7.5
808,1942-03-19,10.8,6.5
809,1942-03-20,9.1,5.0
810,1942-03-21,9.2,4.0
